category,site,site_type,title,price,shipping,currency,condition,url
gundam,eBay,marketplace,"#29 Sazabi Char's Counterattack, Bandai Hobby RG 1/144",61.0,0.0,USD,New,https://www.ebay.com/itm/178251688971?_skw=gundam&hash=item2980a0ec0b:g:DEkAAeSwnn9qO~HZ
gundam,eBay,marketplace,Bandai HG RX-78-2 Gundam (Beyond Global) Action Figure Model Kit,29.0,0.0,USD,New,https://www.ebay.com/itm/377362395800?_skw=gundam&hash=item57dc8d3298:g:eZYAAeSwIoZqYPPV
gundam,eBay,marketplace,"#78 MSN-04 Acguy Mobile Suit Gundam, Bandai Hobby HGUC",20.0,0.0,USD,New,https://www.ebay.com/itm/187571438544?_skw=gundam&hash=item2bac2103d0:g:g84AAeSwbyJqO~FA
gundam,eBay,marketplace,Bandai Hobby - Maquette Gundam - MS Option Set 1 Cgs Mobile Worker Gunpla HG,8.95,8.99,USD,New,https://www.ebay.com/itm/256601360782?_skw=gundam&hash=item3bbea2098e:g:6v0AAOSwwpJlMufP&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbQpxrjkj1zBNnrYEWUhD8xPlEBoD4zK2aUmAI1sv8WyEnYHWD0Q%2BXH3LDb9ME5CqkIzhIvdHOvnFCM%2B5YH8kBvHPuPod2bb8NVFY%2B5Nn8oJ0gE6dEBZ4NVAIRxzBER%2FQ%2Bh0S4A0oSCsKVyR6c6ibfDpejxUUfykOAWDotb0qFSaap5FLArxojWCFhOkUYSlKgWmXA%2BGCJPTu5l1xFUp2NJp0BNP2WKQ3d7xFvmEBFbosizuJXrC%2BC8qgv4h%2F4s5Nz6sk8AtcNjegKsHYBG1uPQ
gundam,eBay,marketplace,HG 1/144 RX-81ST G-Line Standard Armor Model Kit Action Figure Toy Gift,23.99,0.0,USD,New,https://www.ebay.com/itm/389966432264?_skw=gundam&hash=item5acbcf8808:g:320AAeSwA7pp9lrH&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGb2RB0dJwyt01TiIbAMG1awXEcZnXcanFBUYh%2BG%2BNk%2B1TYLjw3Q92kXud780yjQG2UMXHvRPymosEhlaSRZUPkHGqUzPG3GJKWftdan3TPYSbowFmd6ORxPwAxYSTzJ6RBC29GNfXabhJS3TkXgCg%2By149aOodV3IaUUkERlsiRBqiYJ95EA2JAG%2FcWRI9yfeb491g1zyk7khPhqXPhvsTsb9esBhjWEkwgxeqwQKW6HMPJZjk6RFN%2F7keC58mqeNqxfrUMAWCFw8%2Bn6V2eyVLQ
gundam,eBay,marketplace,Bandai Hobby Turn A Gundam Gundam Turn X MG 1/100 Scale Model Kit USA Seller,99.95,0.0,USD,New,https://www.ebay.com/itm/137539996024?_skw=gundam&hash=item200605c978:g:4vYAAeSw6fRqgmPb&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbGVnDkCRo2O0%2FNaGWZTF16PoQhRaeiR9kgwD%2F9RHCO84C5oGn3tXkW2PMefeShQ8QGHrIqfPKPeORMZRVNvo9a5RlXvMn3DC4TZuSZGH2aWLbDg8zIbCYVZSo9GZjYq4cgg51wjaUL%2BuMPQJEGi0kIoIaAPDu3Z9IdKPxlRDzAmETYh5xyH%2BUKD09V5Rq8gRmcAgQ%2FAxJXngkLI7d4OQZZkeeYWd5%2FvYMZ7Uy0IkPcOF1DCGXBNh4ltAmeNWJZKAiFezqbdk0WpKICsztQoOuE
gundam,eBay,marketplace,HG 1/144 Gawilva Mecha Model Kit Witch From Mercury Action Figure Toy,21.99,0.0,USD,New,https://www.ebay.com/itm/389988764645?_skw=gundam&hash=item5acd244be5:g:2hoAAeSwXf5p~MGZ&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYc3xk%2Fo0XTHw%2FmZSskJXSDL%2BFC%2FBI1XNYXYMrepErJ3JPoWnf58o847aOQtTKNTIs9ppZJmmA1MOlgpOh2ot5wWzu1LiwK1OGMCgj5EPYrIFwhxulwnFwqufeq5NdhoJQ1jgRybqqba7HGhsqewfIYwzWCf%2FXH4S%2B0Zihi8Ccj8hc8l3EHKxhL3zRfEPEowXs9qf9Tsz%2BLrjl1Ll%2FW9OYRds0xDobjoEh1pjkwepwxRlz4Zy3thcwAsHtcf3P3dwX9pjyqMV55LRbsVtyTU%2FYl
gundam,eBay,marketplace,Bandai Osaka Expo2025 RX-78F00/E Gundam EX-001 Glass Feather 1/144 Model Kit USA,42.95,0.0,USD,New,https://www.ebay.com/itm/147494555916?_skw=gundam&hash=item22575c510c:g:CHkAAeSwhFRqhl-W
gundam,eBay,marketplace,Bandai Hobby HGFC #128 Master Gundam & Fuunsaiki 1/144 Plastic Model,37.9,0.0,USD,New,https://www.ebay.com/itm/147518455998?_skw=gundam&hash=item2258c900be:g:VQ0AAeSwehZqh3lR
gundam,eBay,marketplace,"Lunamaria Hawke ""Mobile Suit Gundam SEED FREEDOM"", Bandai Figure-Rise Standard",40.0,0.0,USD,New,https://www.ebay.com/itm/176395835539?_skw=gundam&hash=item291202d893:g:dfYAAeSwt5tqO~Gn
gundam,eBay,marketplace,Bandai Nobell Gundam 1/144 Model Kit NEW,40.0,,USD,New,https://www.ebay.com/itm/128036866951?_skw=gundam&hash=item1dcf978b87:g:7egAAeSwFh9qh26c
gundam,eBay,marketplace,"#6 Light-type Guncannon Mobile Suit Gundam GQuuuuuuX, Bandai Hobby HG 1/144",24.0,0.0,USD,New,https://www.ebay.com/itm/187367687922?_skw=gundam&hash=item2b9ffc06f2:g:NEAAAeSwlQtqO~Hr
gundam,eBay,marketplace,Gundam ORX-139 Hambrabi GQuuuuuuX HG 1:144 Model Kit,29.99,8.0,USD,New,https://www.ebay.com/itm/358902127917?_skw=gundam&hash=item53903bdd2d:g:iRYAAeSwMCBqglfJ
gundam,eBay,marketplace,Bandai Gundam SEED EX-22 Mobile Armor Exass 1/144 Scale EX Model Kit,34.95,0.0,USD,New,https://www.ebay.com/itm/147393456644?_skw=gundam&hash=item225155aa04:g:eBsAAeSwjWhqdJNZ&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYdoTBoAoCvw8YYjGV3Qo7RiRkvAD4LTtuTMSg9tE74icR2e56k5BCMCHKlZ1Tb1X2mJJWKHt6UJWJBs0UeiA0qVhQKxiD%2FpEWOvCykMbWbxWDGejtkqO69IPc3yFlLDv13OZ%2FuRynujVeb7G5js%2B9SjZnVOnRhNKyQNwHFmIwE2DRzavKrG0m00bCcWUDCyRUvkjhFniElnClPYSQTjkMe2T60DfQt7OfrtR6UYIkQO0zZOABGdhsFU8r%2FA8VMbiSBjZClOQeXc97jUU4KZ3du
gundam,eBay,marketplace,HG 1/144 Schwarzette Model Kit The Witch From Mercury Mecha Figure Collectible,17.99,0.0,USD,New,https://www.ebay.com/itm/236886111020?_skw=gundam&hash=item372783332c:g:BhwAAeSwiXBqNRWc&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYm19cSbwONjjKm4uH8RjkOU%2Bkcz4CwIi8jNO5B65xbaVnrwt2i3IiZjNXHfWKWbyZSghVsOog0LTk4TpK%2BvHfJTatrFKranoAcMUyEUGk3b6Czjmh7wWCHei59VXiF2cSC5G0fxZVOtoqco%2F9bCDEwopaQqn8THMYniUmEmvGdYcNk3uC08WoJ4Iuq5ycDcQxKZHwE97vXTZbmYdeRMqKl4gOu%2B4DD1P7XBeVAlMC%2BA485ZNoQCHUFyba6ehogu3EWJNe5uO1k1Y3eqdQChFYA
gundam,eBay,marketplace,HG 1/144 Char's Zaku II Red Comet Gundam Assembly Model Kit Action Figure Toy,13.99,0.0,USD,New,https://www.ebay.com/itm/206184463290?_skw=gundam&hash=item30018d3bba:g:eUgAAeSwMihpzjwt
gundam,eBay,marketplace,"#2 Police Zaku Mobile Suit Gundam GQuuuuuuX, Bandai Hobby HG 1/144",24.0,0.0,USD,New,https://www.ebay.com/itm/187367687919?_skw=gundam&hash=item2b9ffc06ef:g:xdMAAeSwwsJqO~Hs
gundam,eBay,marketplace,Bandai 1:100 MG Gundam Virtue Model Kit Sealed Damaged Box,89.99,0.0,USD,New,https://www.ebay.com/itm/117266763282?_skw=gundam&hash=item1b4da4ce12:g:23EAAeSwI5lqPCzd
gundam,eBay,marketplace,Bandai MG 1/100 Providence Gundam Z.A.F.T. Mobile Suit ZGMF-X13A MS Model Kit,114.99,0.0,USD,New,https://www.ebay.com/itm/265938761150?_skw=gundam&hash=item3deb2f75be:g:K0EAAOSwIe1gMhHy
gundam,eBay,marketplace,Bandai Gundam Aerial Full Mechanics 1/100 Model Kit - US,64.95,0.0,USD,New,https://www.ebay.com/itm/176961668500?_skw=gundam&hash=item2933bcc594:g:sDAAAeSwSARn5uL1
gundam,eBay,marketplace,Bandai HG 1/144 Gundam Aesculapius G-Unit Wing Premium Bandai P-Bandai Model NEW,84.95,0.0,USD,New,https://www.ebay.com/itm/157701258696?_skw=gundam&hash=item24b7ba3dc8:g:toUAAeSwHB9pm7rM
gundam,eBay,marketplace,"#42 Gaplant Z Gundam, Bandai Hobby HGUC",30.0,0.0,USD,New,https://www.ebay.com/itm/187571438549?_skw=gundam&hash=item2bac2103d5:g:F1sAAeSwaYlqO~Iy
gundam,eBay,marketplace,Bandai Hobby HGUC #86 RX-93 Nu Gundam HG 1/144 Model Kit USA Seller,36.95,0.0,USD,New,https://www.ebay.com/itm/147398461942?_skw=gundam&hash=item2251a209f6:g:1akAAeSwGDJqhNxL
gundam,eBay,marketplace,Mobile Suit Gundam SEED Astray HG 1/144 Gundam Astray Gold Frame (Amatsu Mina/Fl,20.85,0.0,USD,New,https://www.ebay.com/itm/366423728387?_skw=gundam&hash=item55508e6103:g:wGMAAeSw6SNqDskK&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZI68jzViFkzpm%2B9Uh666lecli8jenwRpAjCqWqrvokmK%2Fe6pKBG%2FfhS7uNPZ5rmrBPtnK8qbWJbiLGNer0KgrrgnmkY1TTfwVev0Ijh9QtOHXFwVQTgSFoWN9ihjr26r3vUe5gwqylquQK6%2BtGFw8T4bJwUzULIBTMtNsCZZmlN3zl1FGn1Jv3uQ36HqhITg0QRyzRX73cJWmM7WHQZDoHMr6YscpS82wtBYP9X4VclP0ak69W4Ig5leSTaqbjKDyUgvPKJcyXNmQ6m7JuteJq
gundam,eBay,marketplace,HG 1/144 Narrative C Coating Assembly Figure Anime Plastic Toy Collectible,27.99,0.0,USD,New,https://www.ebay.com/itm/358392196628?_skw=gundam&hash=item5371d6ee14:g:tT4AAeSwSVZpyv8~&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGa6IuSWwwLzgOgDzSOYVNuSMZgrZ%2BlL9VR0YobA9IJpYvoKPE8ATfawhGKcF9Ts4IRFghVxLHw0SX%2FfZj0WFx1%2BNrSTF%2FPyVPmFyeBmmdionTf%2F1DAZ7LkXPaYuab46QZLZqpe7LeaXf3mp%2FnYcbm5osDtAAix5SU4iYHVLevhf%2BPVnL2fo6ozJmlduAKIoeA%2BjG3wQbAkosFKyX4OKfbCXLxZdluYUAJ1G%2BAr8Gn9RlvlcY2auVTe62TMQHW%2Bev%2F4ygOLBWsxPywvSQSaQj7ru
zoid,eBay,marketplace,Takara Tomy Zoids 40th Anniversary Blade Liger AZ-01 RZ-028 1:72 Model Kit,125.0,,USD,New,https://www.ebay.com/itm/168613856652?_skw=zoids&hash=item27422b458c:g:nroAAeSwTHhqf1VQ
zoid,eBay,marketplace,Kotobukiya Zoids AZ-05 Saber Tiger 40th Anniversary Model Kit,85.0,,USD,New,https://www.ebay.com/itm/188819602118?_skw=zoids&hash=item2bf6867ac6:g:goMAAeSwFLNqhlCH
zoid,eBay,marketplace,Zoids Maccurtis Crawfish Model Kit Poseable Pre-Built Figure Purple/Black 83049,100.0,,USD,Used,https://www.ebay.com/itm/168628953842?_skw=zoids&hash=item274311a2f2:g:49YAAeSwiX1qh3p2
zoid,eBay,marketplace,BT Building Blocks ZOIDS RZ-041 White Liger ZERO 1:72 Scale Full Action Plastic ,68.83,10.0,USD,New,https://www.ebay.com/itm/127956253748?_skw=zoids&hash=item1dcac97c34:g:NlIAAeSw38FqSIGY
zoid,eBay,marketplace,TOMY Zoids Liger Zero Lion Type 041 1/72 Vintage Japan w/ Box & Manual,100.0,,USD,Used,https://www.ebay.com/itm/318756438458?_skw=zoids&hash=item4a375d41ba:g:71gAAeSw2npqhk6T
zoid,eBay,marketplace,Vintage 1985 Tomy Zoids Iron Kong EPZ-002 Assembled Unused Decals Manual Box Art,144.95,,USD,Used,https://www.ebay.com/itm/318699165389?_skw=zoids&hash=item4a33f356cd:g:7vIAAeSwCz5qd5lF
zoid,eBay,marketplace,TOMY Zoids Motorized Model Kit Lot DISPLAY BOXES & MISCELLANEOUS PARTS ONLY ￼,120.0,,USD,Used,https://www.ebay.com/itm/366616774341?_skw=zoids&hash=item555c1006c5:g:pFYAAeSwrWpqhhwT
zoid,eBay,marketplace,ZOIDS Blade Liger Mirage BT Model Building Blocks 1:72 Scale Full Action Plastic,78.12,10.0,USD,New,https://www.ebay.com/itm/127974465300?_skw=zoids&hash=item1dcbdf5f14:g:oR8AAeSw75ZqVlwj
zoid,eBay,marketplace,Vintage Tomy Zoids Salamander RPZ-01 1/72 Model Kit Pterosaur Motorized Cut Box,39.95,,USD,Used,https://www.ebay.com/itm/318760174133?_skw=zoids&hash=item4a37964235:g:l9oAAeSwqlBqg0zi
zoid,eBay,marketplace,Zoids RZ-041 Liger Zero Schneider Marking Plus Ver. Model Kit Kotobukiya,119.95,9.95,USD,New,https://www.ebay.com/itm/177802010074?_skw=zoids&hash=item2965d35dda:g:TEIAAeSwPY9qC1~c
zoid,eBay,marketplace,Kotobukiya 1/72 Zoids HMM RZ-007 Shield Liger DCS-J  Scale Model Kit,89.99,0.0,USD,New,https://www.ebay.com/itm/157655357153?_skw=zoids&hash=item24b4fdd6e1:g:9~kAAeSwaJVpgQKa
zoid,eBay,marketplace,Takara Tomy Zoids 40th Anniversary AZ-03 Murasame Liger 1/72 Scale Model Kit,139.99,0.0,USD,New,https://www.ebay.com/itm/407023229039?_skw=zoids&hash=item5ec479986f:g:gWQAAeSwxcJqQ0nX
zoid,eBay,marketplace,Kotobukiya 1/72 Zoids HMM RZ-028 Blade Liger AB Attack Booster Scale Model Kit,124.99,0.0,USD,New,https://www.ebay.com/itm/357808502785?_skw=zoids&hash=item534f0c7801:g:kpgAAeSw7lFo~Bwv
zoid,eBay,marketplace,2000 Tomy Zoids CP-11 Maneuver Thrusters add on parts for Iron Kong,49.95,19.75,USD,New,https://www.ebay.com/itm/188802892125?_skw=zoids&hash=item2bf587815d:g:Qf0AAeSwHn1qgg24&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGaS6U5r9WcZRmCxfyBOPhKvc59YoSOxhSDaOv8eN%2B9EojEMf%2Bp3F1N%2Bl8f2Y4lMGsymq6eSAOl4p%2FeO0JHa9PQkoEAiGrZxhkcHAyjAVyniHHLvw1bHisS6Snv77vU47KRmaRXUM5%2FdkpZidbBpUcbVBW6maKcUx1LCDTAhXL7dOdoQux96y0Hhia9TU5%2BIUQ7XJNG0ZlX2f%2Bgjzv2UV%2FtNT9nFIDFlkc%2BbUAc8ObXZe8alBDRiqX9NXgohS5PJ7a43gx27%2BE9%2BJ%2FTLGvKJkERx
zoid,eBay,marketplace,Vintage 2002 Zoids Mosasledge BZ‑003 1/72 Model – NEW Open Box – Complete – Box,49.99,5.99,USD,New,https://www.ebay.com/itm/298600062737?_skw=zoids&hash=item4585f35f11:g:z8QAAeSwM89qhRQH&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZIDgvAHHAylOouy7fOlBS2tES6DYfMhKx9DEduxmwBhT1r7yU2LAOQ1pv5IBk25%2BCDR9dDJWAIf23gFmzvOehWOpd4PZhRNHEmjS5ZGnq9f4WyS%2BQGITH8bzxznOUbup6qKzus3DCAX0j8do%2BAK3bnwppmZUUFScIXmumT7uxCHYnGHGL6zf%2BYqWWwo6MOKXmFGYoHIEja6JBO4k86z3yUvrBxr2HESS65G%2FEs97WBiWHtYGSXa7xL5ccEZglPUCXyokGgdbEPFIE5uxfCYOB1
zoid,eBay,marketplace,Kotobukiya HMM Zoids Gojulas Cannon Set Model Kit From Japan Brand New Rare,399.99,,USD,New,https://www.ebay.com/itm/147502780289?_skw=zoids&hash=item2257d9cf81:g:JuQAAeSws4lqfgoK&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGaviO%2BSMPH2fL1%2FMgFsMNrhPrdqxEqdcvjHCyGEdXP7V5T77P0BSNMgY1JDEHLYFP7XWJFo5b8Qkt1bGLvO64pL30Dv0U0bSRFXRIcZGMog%2BOvl2ar9Vpv%2FWb6ZQAJQthKyZCKySJRzMxCmGSa7ed8oIlDNDKSyCoJe7OGL5lZTjd8BW10Yy9eszxH41dxaolcDMDL6aX1GNb23kBxYBrKPP%2BgRd3PfWTH0%2BQgF4O9CmeTUij%2BxdpLM049CqZXh9cywGihU3QxM%2F8%2FE6pEFhTMQ
zoid,eBay,marketplace,Vintage ZOIDS Liger Zero #041 Hasbro 1/72 Scale Motorized Figure Never Opened,249.99,6.65,USD,New,https://www.ebay.com/itm/336708164244?_skw=zoids&hash=item4e655eda94:g:0KQAAeSwRo9qZSdF
zoid,eBay,marketplace,Liger Zero Holotech - BAF 01 - Zoids [RARE] 2002 Tomy Hasbro,49.99,4.99,USD,Used,https://www.ebay.com/itm/287416762012?_skw=zoids&hash=item42eb5fbe9c:g:d2IAAeSwz6xqPErN
zoid,eBay,marketplace,Hasbro ZOIDS Konig Wolf 1/72 Scale Action Figure Model Kit #053 ~ New in Box,73.99,0.0,USD,New,https://www.ebay.com/itm/377326325567?_skw=zoids&hash=item57da66cf3f:g:PvoAAeSwKjRqTWGi
zoid,eBay,marketplace,"Takars Tomy: Zoids Liger Zero (HMM 022, RZ-041) 1/72 Plastic Model Kit *READ*",119.99,0.0,USD,Used,https://www.ebay.com/itm/158089635444?_skw=zoids&hash=item24cee06674:g:GG0AAOSwHz9nSkVr
zoid,eBay,marketplace,Hasbro Zoids Dark Spiner Figure Model Kit #060 1/72 INCOMPLETE FOR PARTS ONLY,55.99,0.0,USD,Used,https://www.ebay.com/itm/257642358836?_skw=zoids&hash=item3bfcae6834:g:0uYAAeSwU7hqZWRt
zoid,eBay,marketplace,Kotobukiya D-Style ZOIDS Blade Liger special limited -Gold plated parts include,6.5,39.0,USD,New,https://www.ebay.com/itm/297687131853?_skw=zoids&hash=item454f8926cd:g:ky0AAOSwlZdkACMO
zoid,eBay,marketplace,Hasbro Zoids Action Figure Motorized Model Kit 1/72 Dark Spiner #060 SEALED BAGS,80.0,,USD,New,https://www.ebay.com/itm/327313736989?_skw=zoids&hash=item4c356b451d:g:qgYAAeSwv-Jqgkxa
zoid,eBay,marketplace,Kotobukiya HMM Zoids RZ-041 Liger Zero Jager Panzer Schneider 1/72 Model Kit,109.99,49.99,USD,New,https://www.ebay.com/itm/358785730797?_skw=zoids&hash=item53894bc8ed:g:s2oAAeSwstBqUwH5
zoid,eBay,marketplace,BT White Liger Zero RZ-041 Model Kit 1:72 Scale Mecha Beast Action Figure Build,57.49,0.0,USD,New,https://www.ebay.com/itm/278057327081?_skw=zoids&hash=item40bd8219e9:g:l3cAAeSwoulqIHj~
zoid,eBay,marketplace,Kotobukiya 1/72 Zoids HMM RZ-041 Liger Zero Jager Marking Plus Ver Model Kit USA,109.95,0.0,USD,New,https://www.ebay.com/itm/157646408120?_skw=zoids&hash=item24b47549b8:g:ywUAAeSwu2Rpe9Ro
zoid,eBay,marketplace,Blade Liger Mirage ZOIDS Plastic Highend Master Model Kit Kotobukiya 1/72 RZ-028,140.0,0.0,USD,Used,https://www.ebay.com/itm/267688758112?_skw=zoids&hash=item3e537e4b60:g:r-MAAeSw51NqIHp8
zoid,eBay,marketplace,Zoids ADVANCED Zi Red Horn Model Kit RMZ-014,73.98,0.0,USD,New,https://www.ebay.com/itm/377429715823?_skw=zoids&hash=item57e0906b6f:g:LSoAAeSwJK9qhJqm
zoid,eBay,marketplace,[Kotobukiya] ZOIDS Green Horn AB 1/72 Plastic Model ✨USA Ship Seller✨,179.95,30.0,USD,New,https://www.ebay.com/itm/398221680137?_skw=zoids&hash=item5cb7dc9e09:g:zvkAAeSw9h1qZ~QG&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYxlL0Ykha1cEYxaeZXGoRnmz%2BEpleShKkqNWvYNJW99mZvVPSowOadAroHxX8E4g1LCm1RDugKR42dBkpxhj2I%2Fh5tzgebxB9s8bqP9gCvkFiV9kGY9SKOYuiWds0AHNHEtbIgLLre0KY8lAA8L9XCMjyBwv%2Fft9ls4R9DzlLcphC5kQiyygGDoyu4xPFLNAkXoaC4kwPrViNQLIUQFcFFKL3z0Vc1o2mYa%2BtyqGk%2FeDeYysZtY2wVNNpzb1dmuS6Yyp%2FusVj0lQfR%2FQRV6lSY
zoid,eBay,marketplace,TOMY Zoids Shadow Fox RZ-046 Fox Type Pre-Built Model Kit Figure & Manual,120.0,,USD,Used,https://www.ebay.com/itm/318756465981?_skw=zoids&hash=item4a375dad3d:g:GLsAAeSwrj5qhlJ9&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZii7zZD6iwZLDnVRH%2BeT9tF0v%2BYjOFUfTjQKy%2F409dGxSPxgkJ8IKLXPEzBH19OMZhkjQyBvEuG62XxV5yuIGgGtRB1ELkcu91Cym2f8JujGjbyWn%2FFviLBMR9wAPsWuWBhbxxpOuKbct3hUYq5Kk28VDHS8HR1aKfZnVCmrA4P6sCxb0%2B5SPzV705oPX6zSi4i9ix1gc4KYHxny0LcuDChaemhn84G9nxTalwVm3RMvGqEQdRe48VoRRAnMv0UxoOGPt6OtwjR%2FjiLkunn4Vw
zoid,eBay,marketplace,Takara Tomy ZOIDS Sonic Bird Ratha Plastic Model,79.29,0.0,USD,New,https://www.ebay.com/itm/376266630100?_skw=zoids&hash=item579b3d23d4:g:f9YAAOSwc2ZoLZtF&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGanYDliObKpAyVROvbcM7DrQDzrwXZUrtwgYGtxpzsA2xg%2Fu47C1C2xyMcSgpw6l4YXb9%2Fn%2Bjd6prnKOQ8gHk4JsACpg5X1d3Lp%2BKuO4Pf1K9M9AWYx2pnG6YSws1WcWvqHLE6U6QLO13i0%2FvMK0YFgHXw5AdKUm1N8kxFHf0e8y3K9AG1dweRuqJa6Dnmxugd6jxYHGrwrsPLj2now8Y7fj394bsEegsQkYwp6M2%2FZdesQO8J06jYbw%2BurMmYLdkK9O4h7DrVklom3%2BFFxcsEh
zoid,eBay,marketplace,Zoids Metamor Verse MV-01 Ao Kiriyama & Blade Liger Takara Tomy US Seller,150.0,0.0,USD,New,https://www.ebay.com/itm/117245593612?_skw=zoids&hash=item1b4c61c80c:g:-C0AAeSwMWtqLEkF&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGblAuZRC7rjk5jsDwobIBEfx1TI9jbJbzZ6RbRHMd4%2FcFSwTilHWDLubnNMYQZJ49WUE4jccGtDujZizeSQPwkLxteUYMlUC2v4YmirsipFAbJob%2Ff37wsuLmJ8hLnvXlhU%2BkmGUQOwPhk36gsTrSAoADR7mHd5QV9tNKBcFQ8jMqanp5hTilQOU%2B8rHNQSnMf%2B8GryIEd2GMcWOlILa9cFieut%2BYD7GkutfxMGzEHBszT58Qtm2yWsLkG9lFl3E3s79z4XNIPIlfx9hr9uJ8c2
zoid,eBay,marketplace,ZOIDS -- Choose from Many different Kits -- New in Boxes -- Kotobukiya HMM Kits,52.0,7.5,USD,New,https://www.ebay.com/itm/116111516242?_skw=zoids&hash=item1b08c92252:g:VS0AAOSwqllnyOL5
zoid,eBay,marketplace,Hasbro 2001 Zoids Dibison Model Kit Built  With Pilot,29.99,,USD,Used,https://www.ebay.com/itm/298590675344?_skw=zoids&hash=item4585642190:g:D44AAeSwRQxqgJi-
zoid,eBay,marketplace,Vtg Authentic Zoids Random Parts Including Gravity Ptera Parts,19.95,8.97,USD,Used,https://www.ebay.com/itm/188748881302?_skw=zoids&hash=item2bf24f5d96:g:MLUAAeSw8KJqcpUm
zoid,eBay,marketplace,Kotobukiya Zoids HMM EZ-026 Geno Saurer Repackage Ver. 1/72 Model Kit,135.0,,USD,Used,https://www.ebay.com/itm/267758619530?_skw=zoids&hash=item3e57a84b8a:g:Ja8AAeSw3bJqgSwj
zoid,eBay,marketplace,Takara Tomy 1/100 Realize Model Zoids RMZ-011 Geno Saurer Raven Special Model,59.99,,USD,New,https://www.ebay.com/itm/257680478327?_skw=zoids&hash=item3bfef41077:g:JsEAAeSwO2lqf1-M
zoid,eBay,marketplace,ZOIDS GUN SNIPER LEENS SPECIAL 2001 RE/COLOR KOTOBUKIYA TOMY NEW SEALED BAGGIES,100.0,19.5,USD,New,https://www.ebay.com/itm/257688927091?_skw=zoids&hash=item3bff74fb73:g:GJAAAeSw5B5qhLYl
zoid,eBay,marketplace,Kotobukiya ZOIDS HMM Geno Saurer 1/72 EZ-026 Highend Master Model Kit,273.9,54.0,USD,Used,https://www.ebay.com/itm/206499670836?_skw=zoids&hash=item301456eb34:g:6mwAAeSw6xpqg-IB&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGazMGOa5c%2FtEU9%2BpvGT7n%2FqSX5n2CY%2FZpiSdWE9CvJkBdBJh6jqyRnCD%2FhNDMVi5HJ87M7luU2a6FkP%2FxARMp8RmRRCMBWj9%2Bsg7EMUWPzGvJ1c2S6jzbER2hUPVIwx6kjwWH0aedI77y%2F2wRUnYdn4CutDMNZ1P8iKfrP600%2FgX1PYBVG%2Fg%2FKKLtVi1gEOrhH2FqnFmIeSM4hPkW0PxeUY4nlAVZBPRrlYxil9khMDc6F3cMt%2FLK9rDBiQ1v6EC%2BRHvHxBPPiqZYY9yvvW6%2FeK
zoid,eBay,marketplace,ZOIDS Model No.  Desert Liger (Lion Type) TOMY From Japan,186.42,0.0,USD,Used,https://www.ebay.com/itm/116589307985?_skw=zoids&hash=item1b2543a851:g:qIYAAeSwo~lpr9av&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYLtkQ6nddvFR3JA%2BCStkaUjuzUobth5QnP3xBfMPhN59D85LPoJXdQObXJuMmoZbMsVGfs2gIy5cFpDtwRptMbiEbdxCUIn6WGyPahpeweIAAKlQAcylJ9sleOukqhEBNP0tG5vqRwW%2FzlXbPVBTqVTlU8pSSWYmwhKYXLnpOngn2WtTXsyGWdfsb3jNFj2ffgfhpY6flOVjwSuHC1H%2FvlJHbehYKKbuNW6JOPRFqvBg4JXxbEuXs9aDX16NjmPVtI%2F2zLO2h65eG1a4ekqPGe
zoid,eBay,marketplace,Kotobukiya ZOIDS Death Stinger Hiltz 2000 Recolor w/ Blade Liger Figure Bonus,400.0,0.0,USD,New,https://www.ebay.com/itm/188690431724?_skw=zoids&hash=item2beed37eec:g:qnMAAeSwxUxqY1hb
zoid,eBay,marketplace,Zoids 1/24 R24-5 Battle Rover Ornitholestes Tony New In Box,121.91,7.5,USD,New,https://www.ebay.com/itm/117360562987?_skw=zoids&hash=item1b533c132b:g:vxsAAeSwJOxoVymu
zoid,eBay,marketplace,HMM Zoids Lightning Saix Irvine Special Kotobukiya,75.0,,USD,Used,https://www.ebay.com/itm/278277771258?_skw=zoids&hash=item40caa5cffa:g:DRIAAeSw8fdqfluY
